JPM;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'417', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
KO;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'400', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
MCD;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'413', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
MMM;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'416', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
MRK;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'414', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
MSFT;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'415', stockExchangeId:'40', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
NKE;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'1893', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
PFE;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'1239', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
PG;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'419', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
TRV;ArivaRateHistory;http://www.ariva.de/quote/historic/historic.csv?secu={shareId}&boerse_id={stockExchangeId}&clean_split=1&clean_payout=0&clean_bezug=1&min_time={startDate}&max_time={endDate}&trenner={delimiter}&go=Download;{shareId:'100134033', stockExchangeId:'21', startDate:oneYearBack(germanYearToDayDateFormat), endDate:oneDayBack(germanYearToDayDateFormat), delimiter:'|'}
